bill/BillInvoiceId,lineItem/UsageAccountId,lineItem/Region,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UsageUnit,lineItem/UnblendedCost,resourceId,tags/Product,tags/Environment
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-23T15:00:00,2025-10-23T16:00:00,AmazonS3,Requests-Tier1,GetObject,1666707,Requests,717.4679,bucket-PlatformD-staging-0938,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-24T07:00:00,2025-10-24T08:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2021.99,GB,164.948,network-PlatformC-dev-0939,Search,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-20T05:00:00,2025-10-20T06:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,2496.37,GB-Mo,267.7907,disk-PlatformA-staging-0940,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-24T23:00:00,2025-10-25T00:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,297.75,Hrs,11.2677,vm-PlatformE-staging-0941,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-17T04:00:00,2025-10-17T05:00:00,AmazonS3,Requests-Tier1,GetObject,1259767,Requests,529.2301,bucket-PlatformB-prod-0942,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-05T13:00:00,2025-10-05T14:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,385.02,GB-Mo,31.574,disk-PlatformE-staging-0943,MarketingSite,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-30T08:00:00,2025-10-30T09:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,508.1,Hrs,11.2327,lb-PlatformD-staging-0944,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-25T17:00:00,2025-10-25T18:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,15.31,Hrs,2.8424,db-PlatformE-prod-0945,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-21T12:00:00,2025-10-21T13:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2055.91,GB-Mo,46.035,bucket-PlatformE-prod-0946,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-20T21:00:00,2025-10-20T22:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2250.89,GB-Mo,41.835,bucket-PlatformB-dev-0947,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-28T10:00:00,2025-10-28T11:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2149.09,GB-Mo,39.2208,bucket-PlatformC-staging-0948,Search,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-17T15:00:00,2025-10-17T16:00:00,AmazonS3,Requests-Tier1,PutObject,888227,Requests,391.4197,bucket-PlatformD-staging-0949,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-07T10:00:00,2025-10-07T11:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,847.6,GB-Mo,81.9318,disk-PlatformC-staging-0950,Search,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-27T20:00:00,2025-10-27T21:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,508.49,Hrs,25.3536,network-PlatformE-staging-0951,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-04T11:00:00,2025-10-04T12:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,208.58,Hrs,9.4596,vm-PlatformA-staging-0952,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-23T12:00:00,2025-10-23T13:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,29.82,Hrs,1.2187,network-PlatformC-dev-0953,Search,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-29T06:00:00,2025-10-29T07:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3993.73,GB-Mo,404.398,disk-PlatformA-staging-0954,Checkout,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-18T18:00:00,2025-10-18T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2625.6,GB-Mo,263.0811,disk-PlatformB-dev-0955,DataPlatform,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-20T07:00:00,2025-10-20T08:00:00,AmazonS3,Requests-Tier1,PutObject,131610,Requests,61.4171,bucket-PlatformC-staging-0956,Search,staging
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-24T22:00:00,2025-10-24T23:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,102.99,Hrs,19.0198,db-PlatformA-prod-0957,Checkout,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-02T16:00:00,2025-10-02T17:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,561.92,Hrs,26.5921,network-PlatformD-dev-0958,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-25T08:00:00,2025-10-25T09:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,644.46,Hrs,29.0113,network-PlatformA-dev-0959,Checkout,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-11T00:00:00,2025-10-11T01:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,364.69,GB-Mo,31.4926,disk-PlatformD-dev-0960,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-21T13:00:00,2025-10-21T14:00:00,ElasticLoadBalancing,LCUs,HealthCheck,641.92,LCU-Hrs,5.715,lb-PlatformE-dev-0961,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-02T19:00:00,2025-10-02T20:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,630.62,Hrs,15.0423,lb-PlatformD-prod-0962,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-19T13:00:00,2025-10-19T14:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,536.47,Hrs,110.3726,db-PlatformE-dev-0963,MarketingSite,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-30T12:00:00,2025-10-30T13:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,293.88,Hrs,53.5212,db-PlatformD-prod-0964,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-06T22:00:00,2025-10-06T23:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,112.01,Hrs,4.0638,vm-PlatformC-dev-0965,Search,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-21T20:00:00,2025-10-21T21:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,153.3,Hrs,24.8631,db-PlatformA-prod-0966,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-14T13:00:00,2025-10-14T14:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,1825.31,GB,161.9892,network-PlatformA-dev-0967,Checkout,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-16T00:00:00,2025-10-16T01:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,676.5,Hrs,149.6287,db-PlatformD-staging-0968,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-05T19:00:00,2025-10-05T20:00:00,AmazonS3,Requests-Tier1,PutObject,1860078,Requests,609.2952,bucket-PlatformE-staging-0969,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-07T18:00:00,2025-10-07T19:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1018.68,GB-Mo,105.4733,disk-PlatformC-dev-0970,Search,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-10T16:00:00,2025-10-10T17:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,2942.78,GB-Mo,261.0003,disk-PlatformB-staging-0971,DataPlatform,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-30T23:00:00,2025-10-31T00:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,2199.52,GB-Mo,45.2731,bucket-PlatformE-staging-0972,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-07T15:00:00,2025-10-07T16:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,103.03,Hrs,3.8993,vm-PlatformC-staging-0973,Search,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-04T03:00:00,2025-10-04T04:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,258.7,Hrs,10.0528,network-PlatformB-prod-0974,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-20T20:00:00,2025-10-20T21:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3193.98,GB-Mo,382.4657,disk-PlatformC-staging-0975,Search,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-14T00:00:00,2025-10-14T01:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,1998.14,GB-Mo,44.3843,bucket-PlatformE-prod-0976,MarketingSite,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-30T07:00:00,2025-10-30T08:00:00,AmazonVPC,NatGateway-Hours,CreateNatGateway,455.06,Hrs,24.1427,network-PlatformD-prod-0977,InternalTools,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-24T05:00:00,2025-10-24T06:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,300.58,Hrs,57.0687,db-PlatformB-prod-0978,DataPlatform,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-05T07:00:00,2025-10-05T08:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,463.09,Hrs,90.0533,db-PlatformE-staging-0979,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-24T02:00:00,2025-10-24T03:00:00,AmazonS3,Requests-Tier1,PutObject,1255475,Requests,573.7986,bucket-PlatformD-dev-0980,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-15T23:00:00,2025-10-16T00:00:00,AmazonS3,TimedStorage-ByteHrs,PutObject,3516.08,GB-Mo,59.8492,bucket-PlatformC-prod-0981,Search,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-25T17:00:00,2025-10-25T18:00:00,AmazonEC2,BoxUsage:m5.large,StopInstances,295.12,Hrs,13.7008,vm-PlatformE-prod-0982,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-15T10:00:00,2025-10-15T11:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,427.03,Hrs,100.7055,db-PlatformA-staging-0983,Checkout,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-21T12:00:00,2025-10-21T13:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,3856.6,GB-Mo,74.4753,bucket-PlatformE-prod-0984,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-25T07:00:00,2025-10-25T08:00:00,ElasticLoadBalancing,LCUs,HealthCheck,543.53,LCU-Hrs,4.055,lb-PlatformC-dev-0985,Search,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-28T16:00:00,2025-10-28T17:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,231.59,Hrs,8.9857,vm-PlatformC-dev-0986,Search,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-20T12:00:00,2025-10-20T13:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,29.85,Hrs,1.4009,vm-PlatformE-staging-0987,MarketingSite,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-13T03:00:00,2025-10-13T04:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,544.29,Hrs,20.8802,vm-PlatformD-staging-0988,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-05T23:00:00,2025-10-06T00:00:00,ElasticLoadBalancing,LoadBalancerUsage,LoadBalancing,503.28,Hrs,14.8899,lb-PlatformD-staging-0989,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-18T20:00:00,2025-10-18T21:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,2186.88,GB-Mo,219.4016,disk-PlatformB-dev-0990,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-03T16:00:00,2025-10-03T17:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,407.24,Hrs,68.8209,db-PlatformD-prod-0991,InternalTools,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-09T22:00:00,2025-10-09T23:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4914.26,GB-Mo,529.807,disk-PlatformB-dev-0992,DataPlatform,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-22T14:00:00,2025-10-22T15:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,284.6,GB-Mo,33.6397,disk-PlatformB-staging-0993,DataPlatform,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-15T18:00:00,2025-10-15T19:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,613.4,GB-Mo,62.0547,disk-PlatformD-dev-0994,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-28T22:00:00,2025-10-28T23:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,334.66,GB-Mo,27.9476,disk-PlatformD-staging-0995,InternalTools,staging
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-04T04:00:00,2025-10-04T05:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,4913.29,GB-Mo,488.7023,disk-PlatformD-staging-0996,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-13T07:00:00,2025-10-13T08:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,4807.27,GB-Mo,502.5774,disk-PlatformA-staging-0997,Checkout,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-27T22:00:00,2025-10-27T23:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,528.21,GB-Mo,55.5321,disk-PlatformD-dev-0998,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-05T14:00:00,2025-10-05T15:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,609.5,Hrs,116.7552,db-PlatformC-prod-0999,Search,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-06T16:00:00,2025-10-06T17:00:00,AmazonS3,Requests-Tier1,GetObject,710546,Requests,338.8507,bucket-PlatformE-prod-1000,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-06T11:00:00,2025-10-06T12:00:00,ElasticLoadBalancing,LCUs,HealthCheck,287.22,LCU-Hrs,1.8383,lb-PlatformA-dev-1001,Checkout,dev
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-05T23:00:00,2025-10-06T00:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,363.16,Hrs,75.9047,db-PlatformB-prod-1002,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-15T06:00:00,2025-10-15T07:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,403.31,Hrs,17.4931,vm-PlatformA-dev-1003,Checkout,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-30T02:00:00,2025-10-30T03:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,529.9,Hrs,19.4276,network-PlatformA-staging-1004,Checkout,staging
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-29T22:00:00,2025-10-29T23:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,1976.43,GB,178.9772,network-PlatformB-dev-1005,DataPlatform,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-03T05:00:00,2025-10-03T06:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,552.23,GB,56.6055,network-PlatformE-dev-1006,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-15T21:00:00,2025-10-15T22:00:00,AmazonS3,Requests-Tier1,PutObject,1358515,Requests,561.6701,bucket-PlatformD-dev-1007,InternalTools,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-12T18:00:00,2025-10-12T19:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,144.86,Hrs,5.8437,vm-PlatformB-prod-1008,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-02T10:00:00,2025-10-02T11:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1396.01,GB-Mo,141.7259,disk-PlatformD-dev-1009,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-21T18:00:00,2025-10-21T19:00:00,AmazonS3,Requests-Tier1,GetObject,458272,Requests,208.2621,bucket-PlatformB-prod-1010,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-25T02:00:00,2025-10-25T03:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,326.88,LCU-Hrs,2.5035,lb-PlatformA-prod-1011,Checkout,prod
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-18T15:00:00,2025-10-18T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3290.89,GB-Mo,336.3913,disk-PlatformE-staging-1012,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-05T19:00:00,2025-10-05T20:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,2980.7,GB-Mo,60.7688,bucket-PlatformC-dev-1013,Search,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-19T12:00:00,2025-10-19T13:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,424.44,Hrs,69.5214,db-PlatformD-staging-1014,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-03T12:00:00,2025-10-03T13:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,511.88,Hrs,13.8938,lb-PlatformA-dev-1015,Checkout,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-11T11:00:00,2025-10-11T12:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,4796.29,GB,416.5704,network-PlatformC-staging-1016,Search,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-26T07:00:00,2025-10-26T08:00:00,ElasticLoadBalancing,LoadBalancerUsage,HealthCheck,438.07,Hrs,10.1645,lb-PlatformE-prod-1017,MarketingSite,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-30T09:00:00,2025-10-30T10:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,3897.01,GB-Mo,380.15,disk-PlatformD-dev-1018,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-24T15:00:00,2025-10-24T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,AttachVolume,1391.07,GB-Mo,157.5851,disk-PlatformE-dev-1019,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-01T02:00:00,2025-10-01T03:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,360.8,Hrs,13.209,vm-PlatformD-staging-1020,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-25T15:00:00,2025-10-25T16:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,DataTransfer,2808.26,GB,217.9277,network-PlatformB-prod-1021,DataPlatform,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-01T21:00:00,2025-10-01T22:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,3252.96,GB-Mo,324.2263,disk-PlatformA-dev-1022,Checkout,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-09T14:00:00,2025-10-09T15:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,424.07,Hrs,91.6738,db-PlatformB-dev-1023,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-10T18:00:00,2025-10-10T19:00:00,AmazonRDS,RDS:Multi-AZUsage,ModifyDBInstance,34.44,Hrs,5.7461,db-PlatformD-dev-1024,InternalTools,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-16T20:00:00,2025-10-16T21:00:00,AmazonEC2,BoxUsage:c5.xlarge,StopInstances,40.86,Hrs,1.7611,vm-PlatformC-prod-1025,Search,prod
2025-10-AWS-0001,4.44456E+11,eu-west-1,Usage,2025-10-11T10:00:00,2025-10-11T11:00:00,AmazonEC2,BoxUsage:m5.large,RunInstances,395.48,Hrs,17.9139,vm-PlatformD-dev-1026,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-25T16:00:00,2025-10-25T17:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1501.22,GB-Mo,25.4869,bucket-PlatformB-dev-1027,DataPlatform,dev
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-20T23:00:00,2025-10-21T00:00:00,AmazonRDS,RDS:StorageUsage,ModifyDBInstance,101.88,Hrs,18.4197,db-PlatformA-prod-1028,Checkout,prod
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-11T02:00:00,2025-10-11T03:00:00,AmazonEC2,BoxUsage:c5.xlarge,RunInstances,105.07,Hrs,3.7209,vm-PlatformE-dev-1029,MarketingSite,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-01T23:00:00,2025-10-02T00:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,4582.98,GB-Mo,86.3529,bucket-PlatformB-dev-1030,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-04T15:00:00,2025-10-04T16:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,1760.31,GB-Mo,154.0276,disk-PlatformB-prod-1031,DataPlatform,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-27T17:00:00,2025-10-27T18:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,1175.78,GB-Mo,21.0396,bucket-PlatformE-staging-1032,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-19T04:00:00,2025-10-19T05:00:00,AmazonVPC,AWS-DataTransfer-Internet-Out-Bytes,CreateNatGateway,161.48,GB,12.8769,network-PlatformE-staging-1033,MarketingSite,staging
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-24T23:00:00,2025-10-25T00:00:00,ElasticLoadBalancing,LCUs,LoadBalancing,551.9,LCU-Hrs,4.29,lb-PlatformA-dev-1034,Checkout,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-05T06:00:00,2025-10-05T07:00:00,AmazonVPC,NatGateway-Hours,DataTransfer,458.9,Hrs,24.05,network-PlatformB-prod-1035,DataPlatform,prod
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-19T00:00:00,2025-10-19T01:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,4590.08,GB-Mo,378.1706,disk-PlatformB-dev-1036,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-west-2,Usage,2025-10-18T19:00:00,2025-10-18T20:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1593.79,GB-Mo,183.9058,disk-PlatformE-dev-1037,MarketingSite,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-19T10:00:00,2025-10-19T11:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,659.29,Hrs,31.3968,vm-PlatformD-dev-1038,InternalTools,dev
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-30T15:00:00,2025-10-30T16:00:00,AmazonEBS,EBS:VolumeUsage.gp3,CreateVolume,1299.75,GB-Mo,114.4514,disk-PlatformE-prod-1039,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-20T07:00:00,2025-10-20T08:00:00,AmazonS3,Requests-Tier1,PutObject,1768379,Requests,819.2722,bucket-PlatformD-staging-1040,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-13T03:00:00,2025-10-13T04:00:00,ElasticLoadBalancing,LCUs,HealthCheck,163.44,LCU-Hrs,1.3067,lb-PlatformC-prod-1041,Search,prod
2025-10-AWS-0001,7.77789E+11,us-east-1,Usage,2025-10-17T17:00:00,2025-10-17T18:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,676.86,GB-Mo,60.4483,disk-PlatformC-dev-1042,Search,dev
2025-10-AWS-0001,4.44456E+11,us-east-1,Usage,2025-10-23T09:00:00,2025-10-23T10:00:00,AmazonRDS,RDS:Multi-AZUsage,CreateDBInstance,312.65,Hrs,64.4676,db-PlatformB-dev-1043,DataPlatform,dev
2025-10-AWS-0001,1.11122E+11,us-east-1,Usage,2025-10-16T22:00:00,2025-10-16T23:00:00,AmazonEBS,EBS:VolumeUsage.io2,AttachVolume,1616.75,GB-Mo,174.6201,disk-PlatformD-staging-1044,InternalTools,staging
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-23T15:00:00,2025-10-23T16:00:00,AmazonEC2,BoxUsage:t3.medium,RunInstances,239.91,Hrs,8.5505,vm-PlatformB-dev-1045,DataPlatform,dev
2025-10-AWS-0001,7.77789E+11,us-west-2,Usage,2025-10-28T08:00:00,2025-10-28T09:00:00,AmazonRDS,RDS:StorageUsage,CreateDBInstance,367.06,Hrs,78.982,db-PlatformA-dev-1046,Checkout,dev
2025-10-AWS-0001,7.77789E+11,eu-west-1,Usage,2025-10-22T03:00:00,2025-10-22T04:00:00,AmazonEC2,BoxUsage:t3.medium,StopInstances,366.4,Hrs,15.9444,vm-PlatformD-staging-1047,InternalTools,staging
2025-10-AWS-0001,1.11122E+11,eu-west-1,Usage,2025-10-02T02:00:00,2025-10-02T03:00:00,AmazonS3,TimedStorage-ByteHrs,GetObject,2145.1,GB-Mo,47.6663,bucket-PlatformE-prod-1048,MarketingSite,prod
2025-10-AWS-0001,4.44456E+11,us-west-2,Usage,2025-10-16T20:00:00,2025-10-16T21:00:00,AmazonEBS,EBS:VolumeUsage.io2,CreateVolume,400.3,GB-Mo,34.3594,disk-PlatformA-staging-1049,Checkout,staging
